Timestamp,CPU_%,Mem_Used_MB
13:51:42,57.1,11.62
13:51:43,20,11.62
13:51:44,23.1,11.67
13:51:46,21.4,11.64
13:51:47,23.1,11.59
13:51:48,23.1,11.59
13:51:49,53.3,11.67
13:51:51,20,11.64
13:51:52,33.3,11.64
13:51:53,25,11.62
13:51:54,40,11.62
13:51:55,23.1,11.64
13:51:57,21.4,11.64
13:51:58,28.6,11.62
13:51:59,21.4,11.59
13:52:00,0,11.64
13:52:02,0,11.64
13:52:03,20,11.64
13:52:04,0,11.64
13:52:05,23.1,11.64
13:52:06,23.1,11.64
13:52:08,23.1,11.62
13:52:09,28.6,11.59
13:52:10,0,11.59
13:52:11,33.3,11.59
13:52:13,33.3,11.59
13:52:14,33.3,11.67
13:52:15,71.4,11.62
13:52:16,40,11.62
13:52:17,0,11.62
13:52:19,25,11.62
13:52:20,33.3,11.59
13:52:21,20,11.51
13:52:22,20,11.51
13:52:23,20,11.49
13:52:25,25,11.49
13:52:26,21.4,11.46
13:52:27,30.8,11.46
13:52:28,28.6,11.49
13:52:30,15.4,11.51
13:52:31,25,11.62
13:52:32,33.3,11.64
13:52:33,0,11.62
13:52:34,33.3,11.62
13:52:36,23.1,11.59
13:52:37,23.1,11.59
13:52:38,23.1,11.59
13:52:39,18.2,11.56
13:52:41,28.6,11.72
13:52:42,25,11.49
13:52:43,20,11.51
13:52:44,20,11.51
13:52:45,20,11.51
13:52:47,28.6,11.51
13:52:48,23.1,11.49
13:52:49,28.6,11.49
13:52:50,18.2,11.49
13:52:51,20,11.54
13:52:53,40,11.54
13:52:54,20,11.56
13:52:55,33.3,11.56
13:52:56,23.1,11.54
13:52:58,25,11.54
13:52:59,28.6,11.49
13:53:00,28.6,11.51
13:53:01,50,11.54
13:53:02,33.3,11.59
13:53:04,20,11.59
13:53:05,33.3,11.56
13:53:06,33.3,11.51
13:53:07,28.6,11.51
13:53:08,23.1,11.54
13:53:10,23.1,11.51
13:53:11,23.1,11.49
13:53:12,33.3,11.62
13:53:13,33.3,11.70
13:53:15,33.3,12.09
13:53:16,33.3,11.91
13:53:17,57.1,12.64
13:53:18,42.9,13.17
13:53:19,33.3,13.38
13:53:21,20,13.44
13:53:22,20,13.36
13:53:23,20,13.49
13:53:24,57.1,13.44
13:53:25,57.1,13.51
13:53:27,33.3,13.28
13:53:28,50,13.46
13:53:29,50,13.57
13:53:30,33.3,13.30
13:53:31,20,13.25
13:53:33,0,12.99
13:53:34,60,13.22
13:53:35,33.3,13.04
13:53:36,33.3,12.99
13:53:37,0,12.96
13:53:39,20,12.99
13:53:40,21.4,12.93
13:53:41,23.1,12.91
13:53:42,33.3,12.93
13:53:44,40,13.22
13:53:45,20,13.25
13:53:46,20,13.17
13:53:47,33.3,13.09
13:53:48,23.1,13.09
13:53:50,23.1,13.01
13:53:51,23.1,12.93
13:53:52,25,12.91
13:53:53,28.6,12.83
13:53:55,33.3,12.83
13:53:56,20,12.80
13:53:57,33.3,11.88
13:53:58,50,11.96
13:53:59,33.3,12.17
13:54:01,20,12.20
13:54:02,0,12.28
13:54:03,33.3,12.57
13:54:04,42.9,12.51
13:54:05,20,12.43
13:54:07,20,12.46
13:54:08,20,12.38
13:54:09,30,12.38
13:54:10,46.2,12.36
13:54:11,33.3,12.41
13:54:13,38.5,12.49
13:54:14,25,12.30
13:54:15,33.3,12.30
13:54:16,33.3,12.43
13:54:18,40,12.41
13:54:19,36.4,12.38
13:54:20,35.7,12.36
13:54:21,30,12.33
13:54:22,27.3,12.33
13:54:24,28.6,12.41
13:54:25,20,12.43
13:54:26,42.9,12.36
13:54:27,33.3,12.33
13:54:28,33.3,12.30
13:54:30,25,12.25
13:54:31,20,12.22
13:54:32,33.3,12.20
13:54:33,33.3,12.33
13:54:35,40,12.28
13:54:36,25,12.28
13:54:37,33.3,12.22
13:54:38,22.2,12.22
13:54:39,27.3,12.20
13:54:41,40,12.14
13:54:42,20,12.17
13:54:43,33.3,12.25
13:54:44,33.3,12.20
13:54:46,50,12.36
13:54:47,40,12.30
13:54:48,60,15.94
13:54:49,50,15.49
13:54:50,45.5,15.54
13:54:52,54.5,16.10
13:54:53,40,15.75
13:54:54,60,16.17
13:54:55,60,16.20
13:54:57,50,13.86
13:54:58,20,13.91
13:54:59,0,13.83
13:55:00,42.9,13.78
13:55:01,46.2,13.86
13:55:03,100,13.86
13:55:04,50,13.78
13:55:05,20,13.88
13:55:06,100,13.78
13:55:07,80,13.72
13:55:11,75,14.23
13:55:12,20,14.25
13:55:13,20,14.25
13:55:15,33.3,14.04
13:55:16,18.2,13.96
13:55:17,20,13.38
13:55:18,20,13.41
13:55:19,20,13.38
13:55:21,20,13.38
13:55:22,25,13.28
13:55:23,30.8,13.25
13:55:24,33.3,13.25
13:55:25,20,13.33
13:55:27,20,13.38
13:55:28,16.7,13.30
13:55:29,25,13.30
13:55:30,33.3,13.33
13:55:32,20,13.33
13:55:33,42.9,13.30
13:55:34,20,13.25
13:55:35,16.7,13.17
13:55:36,20,13.22
13:55:37,16.7,13.20
13:55:39,33.3,13.22
13:55:40,50,13.22
13:55:41,26.7,13.20
13:55:42,16.7,13.20
13:55:44,20,13.20
13:55:45,20,13.15
13:55:46,20,13.25
13:55:47,41.2,13.25
13:55:48,25,13.28
13:55:50,31.2,13.25
13:55:51,33.3,13.25
13:55:52,20,13.22
13:55:53,20,13.28
13:55:55,33.3,13.28
13:55:56,20,13.25
13:55:57,20,13.22
13:55:58,28.6,13.22
13:55:59,20,13.20
13:56:00,31.2,13.20
13:56:02,23.1,13.15
13:56:03,16.7,13.17
13:56:04,20,13.22
13:56:05,20,13.20
13:56:07,20,13.20
13:56:08,21.4,13.22
13:56:09,33.3,13.22
13:56:10,33.3,13.17
13:56:11,37.5,13.15
13:56:13,33.3,13.17
13:56:14,28.6,13.17
13:56:15,25,13.15
13:56:16,0,13.30
13:56:18,33.3,13.49
13:56:19,20,13.46
13:56:20,20,13.41
13:56:21,25,13.36
13:56:22,22.2,13.36
13:56:24,23.1,13.30
