Timestamp,CPU_%,Mem_Used_MB
13:51:41,33.3,15.41
13:51:42,26.7,15.41
13:51:44,23.1,15.41
13:51:45,28.6,15.41
13:51:46,33.3,15.41
13:51:47,33.3,15.49
13:51:49,20,15.49
13:51:50,20,15.46
13:51:51,26.7,15.46
13:51:52,26.7,15.49
13:51:54,21.4,15.46
13:51:55,16.7,15.46
13:51:56,20,15.43
13:51:57,33.3,15.41
13:51:58,20,15.46
13:52:00,21.4,15.43
13:52:01,33.3,15.43
13:52:02,26.7,15.49
13:52:03,20,15.46
13:52:05,21.4,15.46
13:52:06,20,15.43
13:52:07,20,15.43
13:52:08,20,15.43
13:52:09,33.3,15.49
13:52:11,25,15.46
13:52:12,26.7,15.51
13:52:13,85.7,15.93
13:52:14,50,16.38
13:52:16,57.1,16.62
13:52:17,20,16.59
13:52:18,56.2,16.75
13:52:19,16.7,16.72
13:52:20,20,16.51
13:52:22,20,16.41
13:52:23,16.7,16.43
13:52:24,16.7,16.46
13:52:25,33.3,16.43
13:52:26,57.1,16.28
13:52:28,25,16.17
13:52:29,33.3,16.12
13:52:30,33.3,16.01
13:52:31,40,16.04
13:52:33,45.5,16.07
13:52:34,45.5,16.07
13:52:35,20,15.99
13:52:36,33.3,15.96
13:52:37,20,16.04
13:52:39,77.8,15.99
13:52:40,57.1,16.17
13:52:41,57.1,17.86
13:52:42,54.5,19.88
13:52:43,50,19.65
13:52:45,50,20.07
13:52:46,40,20.28
13:52:47,50,20.28
13:52:48,50,20.28
13:52:50,40,17.59
13:52:51,57.1,19.07
13:52:52,42.9,20.41
13:52:53,50,20.41
13:52:54,100,20.46
13:52:56,66.7,20.38
13:52:57,50,20.86
13:52:58,33.3,22.04
13:52:59,62.5,22.25
13:53:00,60,22.36
13:53:02,20,22.39
13:53:03,100,22.49
13:53:04,71.4,22.57
13:53:05,100,20.33
13:53:07,100,20.31
13:53:09,75,21.25
13:53:10,100,21.70
13:53:12,88.9,21.91
13:53:13,100,23.33
13:53:14,71.4,23.47
13:53:15,50,23.39
13:53:16,100,27.13
13:53:18,100,26.94
13:53:19,57.1,26.63
13:53:20,75,27.07
13:53:21,75,26.94
13:53:23,100,27.28
13:53:24,88.9,27.63
13:53:25,100,27.07
13:53:26,20,27.21
13:53:28,85.7,27.23
13:53:29,33.3,27.18
13:53:30,33.3,27.55
13:53:31,28.6,27.57
13:53:32,33.3,27.55
13:53:34,25,27.47
13:53:35,33.3,27.42
13:53:36,38.5,27.39
13:53:37,25,27.31
13:53:38,50,27.55
13:53:40,60,28.15
13:53:41,100,27.42
13:53:42,100,29.00
13:53:43,100,28.79
13:53:45,66.7,28.81
13:53:46,20,28.81
13:53:47,28.6,28.76
13:53:48,30.8,28.58
13:53:49,28.6,28.50
13:53:51,20,28.44
13:53:52,33.3,28.42
13:53:53,42.9,28.34
13:53:54,33.3,28.31
13:53:55,28.6,28.13
13:53:57,66.7,28.05
13:53:58,28.6,28.05
13:53:59,28.6,28.00
13:54:00,33.3,27.92
13:54:02,33.3,28.21
13:54:03,42.9,28.21
13:54:04,33.3,28.15
13:54:05,28.6,28.07
13:54:06,33.3,27.92
13:54:08,16.7,27.94
13:54:09,20,27.94
13:54:10,27.3,27.94
13:54:11,20,28.00
13:54:13,28.6,27.97
13:54:14,42.9,27.89
13:54:15,50,27.86
13:54:16,28.6,27.84
13:54:17,25,27.79
13:54:19,30.8,27.79
13:54:20,33.3,27.76
13:54:21,28.6,27.71
13:54:22,44.4,27.89
13:54:24,28.6,27.63
13:54:25,50,27.76
13:54:26,20,27.73
13:54:27,33.3,27.79
13:54:28,20,27.73
13:54:30,20,27.65
13:54:31,35.7,27.65
13:54:32,28.6,27.52
13:54:33,20,27.52
13:54:34,16.7,27.52
13:54:36,28.6,27.55
13:54:37,30.8,27.55
13:54:38,28.6,27.55
13:54:39,33.3,27.55
13:54:40,20,27.47
13:54:42,33.3,27.68
13:54:43,28.6,27.50
