Timestamp,CPU_%,Mem_Used_MB
16:37:55,40,11.83
16:37:56,33.3,11.83
16:37:58,20,11.83
16:37:59,23.1,11.80
16:38:00,20,11.80
16:38:01,28.6,11.83
16:38:02,23.1,11.80
16:38:04,33.3,11.93
16:38:05,33.3,11.91
16:38:06,20,11.85
16:38:07,20,11.85
16:38:08,33.3,11.83
16:38:10,28.6,11.85
16:38:11,28.6,11.80
16:38:12,23.1,11.78
16:38:13,25,11.70
16:38:15,40,11.72
16:38:16,33.3,11.72
16:38:17,0,11.72
16:38:18,20,11.72
16:38:19,27.3,11.72
16:38:21,25,11.72
16:38:22,23.1,11.70
16:38:23,23.1,11.70
16:38:24,0,11.70
16:38:26,20,11.70
16:38:27,20,11.70
16:38:28,25,11.70
16:38:29,23.1,11.70
16:38:30,16.7,11.67
16:38:32,23.1,11.67
16:38:33,23.1,11.67
16:38:34,40,11.64
16:38:35,20,11.64
16:38:37,20,11.64
16:38:38,20,11.64
16:38:39,40,11.80
16:38:40,20,11.80
16:38:41,20,11.80
16:38:43,25,11.78
16:38:44,20,11.75
16:38:45,20,11.64
16:38:46,20,11.64
16:38:47,33.3,11.64
16:38:49,25,11.62
16:38:50,23.1,11.67
16:38:51,28.6,11.67
16:38:52,23.1,11.70
16:38:54,23.1,11.70
16:38:55,20,11.75
16:38:56,33.3,11.75
16:38:57,20,11.72
16:38:58,20,11.72
16:39:00,23.1,11.70
16:39:01,27.3,11.72
16:39:02,28.6,11.72
16:39:03,27.3,11.72
16:39:05,58.3,11.80
16:39:06,20,11.80
16:39:07,20,11.80
16:39:08,0,11.80
16:39:09,25,11.83
16:39:11,25,11.80
16:39:12,28.6,11.80
16:39:13,28.6,11.78
16:39:14,57.1,11.85
16:39:15,20,12.07
16:39:17,20,12.01
16:39:18,33.3,12.07
16:39:19,40,12.07
16:39:20,40,11.99
16:39:22,50,11.93
16:39:23,25,11.93
16:39:24,33.3,11.93
16:39:25,66.7,12.07
16:39:26,37.5,12.12
16:39:28,41.7,12.12
16:39:29,33.3,11.93
16:39:30,20,11.96
16:39:31,16.7,12.01
16:39:32,33.3,11.99
16:39:34,60,12.01
16:39:35,50,12.09
16:39:36,80,14.88
16:39:37,55.6,15.67
16:39:38,62.5,15.41
16:39:40,81.8,15.70
16:39:41,83.3,15.70
16:39:42,57.1,15.70
