Timestamp,CPU_%,Mem_Used_MB
15:57:25,0,16.16
15:57:26,1.4,16.16
15:57:27,0.9,16.16
15:57:28,4.5,16.17
15:57:29,4.5,16.18
15:57:30,0.5,16.18
15:57:32,0.5,16.19
15:57:33,0,16.19
15:57:34,0.9,16.18
15:57:35,1.3,16.18
15:57:36,1.8,16.19
15:57:37,0.5,16.19
15:57:39,0.9,16.20
15:57:40,1.3,16.20
15:57:41,0.5,16.22
15:57:42,1.8,16.22
15:57:43,2.7,16.20
15:57:44,0.5,16.22
15:57:46,0.9,16.22
15:57:47,1.8,16.22
15:57:48,0.9,16.22
15:57:49,0.9,16.22
15:57:50,2.3,16.23
15:57:51,1.4,16.24
15:57:53,1.4,16.24
15:57:54,0.5,16.18
15:57:55,4.1,16.19
15:57:56,0.9,16.29
15:57:57,0.9,16.29
15:57:58,0.9,16.30
15:58:00,0,16.30
15:58:01,5.9,16.31
15:58:02,0.5,16.32
15:58:03,0.5,16.34
15:58:04,1.8,16.32
15:58:05,0.5,16.33
15:58:07,0.9,16.34
15:58:08,0.9,16.34
15:58:09,0.9,16.35
15:58:10,2.3,16.36
15:58:11,1.4,16.37
15:58:12,0.5,16.37
15:58:14,0.5,16.35
15:58:15,1.4,16.37
15:58:16,1.8,16.37
15:58:17,0.9,16.38
15:58:18,0.9,16.37
15:58:19,1.3,16.38
15:58:21,5.4,16.39
15:58:22,3.1,16.39
15:58:23,0.9,16.39
15:58:24,1.4,16.36
15:58:25,0.5,16.37
15:58:26,0.9,16.38
15:58:28,0.9,16.38
15:58:29,0.9,16.38
15:58:30,0.9,16.38
15:58:31,1.4,16.38
15:58:32,0.5,16.39
15:58:33,2.2,16.36
15:58:35,0,16.37
15:58:36,0.9,16.39
15:58:37,0.5,16.39
15:58:38,0,16.40
15:58:39,0.5,16.40
15:58:40,1.8,16.40
15:58:42,1.3,16.41
15:58:43,0.9,16.42
15:58:44,1.4,16.40
15:58:45,0.9,16.41
15:58:46,0.9,16.42
15:58:47,4.1,16.41
15:58:49,0.9,16.41
15:58:50,0.9,16.42
15:58:51,1.8,16.42
15:58:52,0.9,16.42
15:58:53,7.2,16.43
15:58:54,2.2,16.41
15:58:56,0.9,16.42
15:58:57,0.9,16.43
15:58:58,1.4,16.43
15:58:59,0.9,16.43
15:59:00,2.2,16.43
15:59:01,1.3,16.43
15:59:03,1.4,16.43
15:59:04,0.9,16.39
15:59:05,0.9,16.40
15:59:06,0.5,16.40
15:59:07,0.9,16.40
15:59:08,0.5,16.41
15:59:10,1.4,16.41
15:59:11,1.4,16.41
15:59:12,0.9,16.41
15:59:13,1.8,16.41
15:59:14,3.2,16.43
15:59:15,2.7,16.43
15:59:16,1.4,16.43
15:59:18,0.5,16.43
15:59:19,0.9,16.29
15:59:20,1.8,16.29
15:59:21,1.3,16.31
15:59:22,1.8,16.31
15:59:23,2.2,16.24
15:59:25,0.5,16.25
15:59:26,0.9,16.26
15:59:27,0.9,16.27
15:59:28,1.4,16.27
15:59:29,1.8,16.27
15:59:30,2.7,16.27
15:59:32,0.5,16.27
15:59:33,0.5,16.27
15:59:34,0.9,16.31
15:59:35,0.9,16.32
15:59:36,0.9,16.32
15:59:37,0.5,16.32
15:59:39,0.9,16.32
15:59:40,0.5,16.33
15:59:41,0.9,16.33
15:59:42,1.4,16.33
15:59:43,2.2,16.23
15:59:44,0.5,16.25
15:59:46,4,16.25
15:59:47,0.9,16.25
15:59:48,0.5,16.25
15:59:49,1.8,16.26
15:59:50,1.3,16.26
15:59:51,0.9,16.25
15:59:53,0.9,16.27
15:59:54,1.4,16.27
15:59:55,1.8,16.27
15:59:56,1.8,16.27
15:59:57,0.9,16.27
15:59:58,0.9,16.27
16:00:00,0,16.27
16:00:01,1.4,16.27
16:00:02,0.9,16.27
16:00:03,2.7,16.34
16:00:04,0.5,16.29
16:00:05,0.9,16.29
16:00:07,1.3,16.29
16:00:08,1.4,16.29
16:00:09,1.3,16.30
16:00:10,7.2,16.29
16:00:11,1.8,16.31
16:00:12,0.5,16.31
16:00:14,0.9,16.30
16:00:15,1.3,16.31
16:00:16,0.9,16.31
16:00:17,3.6,16.31
16:00:18,0.9,16.31
16:00:19,0,16.32
16:00:21,3.6,16.32
16:00:22,1.4,16.38
16:00:23,2.7,16.49
16:00:24,2.3,16.24
16:00:25,1.4,16.25
16:00:26,1.4,16.25
16:00:28,0,16.25
16:00:29,0.9,16.26
16:00:30,0.9,16.26
16:00:31,1.3,16.25
16:00:32,0.9,16.26
16:00:33,1.4,16.21
16:00:35,0.5,16.25
16:00:36,2.2,16.25
16:00:37,0.9,16.26
16:00:38,1.8,16.26
16:00:39,6.3,16.26
16:00:40,0.9,16.26
16:00:42,0.5,16.28
16:00:43,2.7,16.28
16:00:44,2.3,16.27
16:00:45,3.6,16.29
16:00:46,1.4,16.29
16:00:47,0.5,16.30
16:00:49,0.5,16.07
16:00:50,3.6,16.07
16:00:51,0.5,16.07
16:00:52,1.4,16.08
16:00:53,5.9,16.02
16:00:54,0.9,16.03
16:00:56,1.3,16.03
16:00:57,0.9,16.04
16:00:58,0.9,16.04
16:00:59,0.5,16.04
16:01:00,5.4,16.04
16:01:01,0.9,16.03
16:01:03,0.9,16.03
16:01:04,1.4,15.97
16:01:05,0.9,15.99
16:01:06,0.5,16.00
16:01:07,0.5,16.00
16:01:08,0.9,16.01
16:01:10,0.5,16.01
16:01:11,2.2,16.02
16:01:12,4,16.02
16:01:13,0.9,16.02
16:01:14,1.4,15.98
16:01:15,1.3,15.98
16:01:17,0.5,15.98
16:01:18,1.8,15.98
16:01:19,0.9,15.86
16:01:20,1.3,15.86
16:01:21,0.9,15.86
16:01:22,0.9,15.86
16:01:24,0.9,15.91
16:01:25,0.5,15.91
16:01:26,1.8,15.91
16:01:27,0.9,15.91
16:01:28,0.5,15.91
16:01:29,1.4,15.91
16:01:31,0.9,15.91
16:01:32,1.4,15.93
16:01:33,0.9,15.93
16:01:34,1.4,15.89
16:01:35,0.9,15.89
16:01:36,0.9,15.90
16:01:37,0.9,15.91
16:01:39,1.4,15.91
16:01:40,1.4,15.91
16:01:41,0,15.92
16:01:42,2.7,15.93
16:01:43,0.9,15.88
16:01:44,1.4,15.89
16:01:46,1.4,15.89
16:01:47,0.5,15.89
