Timestamp,CPU_%,Mem_Used_MB
16:11:52,62.5,6.21
16:11:53,33.3,6.24
16:11:54,0,6.18
16:11:55,20,6.18
16:11:57,33.3,6.18
16:11:58,18.2,6.20
16:11:59,30,6.20
16:12:00,33.3,6.23
16:12:02,18.2,6.23
16:12:03,30,6.24
16:12:04,66.7,6.23
16:12:05,33.3,6.23
16:12:06,20,6.21
16:12:08,33.3,6.23
16:12:09,33.3,6.23
16:12:10,30,6.23
16:12:11,33.3,6.23
16:12:13,33.3,6.24
16:12:14,30,6.24
16:12:15,40,6.24
16:12:16,20,6.25
16:12:17,40,6.25
16:12:19,20,6.25
16:12:20,30,6.23
16:12:21,27.3,6.25
16:12:22,25,6.25
16:12:24,27.3,6.25
16:12:25,0,6.24
16:12:26,20,6.24
16:12:27,25,6.25
16:12:28,66.7,6.34
16:12:30,42.9,6.34
16:12:31,27.3,6.33
16:12:32,27.3,6.33
16:12:33,25,6.32
16:12:34,25,6.32
16:12:36,20,6.28
16:12:37,20,6.28
16:12:38,40,6.28
16:12:39,20,6.27
16:12:41,27.3,6.27
16:12:42,25,6.25
16:12:43,18.2,6.24
16:12:44,30.8,6.24
16:12:45,20,6.20
16:12:47,20,6.20
16:12:48,25,6.19
16:12:49,20,6.24
16:12:50,27.3,6.25
16:12:51,25,6.25
16:12:53,22.2,6.25
16:12:54,25,6.25
16:12:55,30.8,6.39
16:12:56,33.3,6.24
16:12:58,25,6.24
16:12:59,33.3,6.24
16:13:00,20,6.25
16:13:01,25,6.25
16:13:02,20,6.25
16:13:04,25,6.25
16:13:05,25,6.25
16:13:06,40,6.19
16:13:07,33.3,6.20
16:13:09,25,6.20
16:13:10,25,6.20
16:13:11,27.3,6.20
16:13:12,20,6.21
16:13:13,33.3,6.27
16:13:15,20,6.28
16:13:16,57.1,6.44
16:13:17,40,6.46
16:13:18,33.3,6.46
16:13:19,50,6.42
16:13:21,20,6.43
16:13:22,33.3,6.41
16:13:23,20,6.38
16:13:24,33.3,6.37
16:13:25,36.4,6.34
16:13:27,25,6.41
16:13:28,33.3,6.39
16:13:29,20,6.42
16:13:30,40,6.44
16:13:31,38.5,6.42
16:13:33,28.6,6.38
16:13:34,40,6.35
16:13:35,33.3,6.35
16:13:36,60,6.43
16:13:38,35.7,6.39
16:13:39,20,6.38
16:13:40,33.3,6.37
16:13:41,20,6.39
16:13:42,20,6.41
16:13:44,27.3,6.41
16:13:45,33.3,6.41
16:13:46,30.8,6.41
16:13:47,20,6.38
16:13:48,33.3,6.39
16:13:50,33.3,6.37
16:13:51,20,6.37
16:13:52,18.2,6.37
16:13:53,18.2,6.35
16:13:55,25,6.37
16:13:56,27.3,6.38
16:13:57,50,6.35
16:13:58,20,6.38
16:13:59,33.3,6.38
16:14:01,16.7,6.37
16:14:02,33.3,6.37
16:14:03,27.3,6.38
16:14:04,30,6.38
16:14:06,22.2,6.37
16:14:07,41.7,6.37
16:14:08,33.3,6.37
16:14:09,20,6.38
16:14:10,0,6.37
16:14:12,20,6.37
16:14:13,27.3,6.35
16:14:14,30,6.37
16:14:15,41.7,6.34
16:14:17,33.3,6.33
16:14:18,20,6.27
16:14:19,33.3,6.29
16:14:20,33.3,6.29
16:14:21,20,6.29
16:14:23,40,6.28
16:14:24,33.3,6.29
16:14:25,66.7,6.37
16:14:26,50,6.41
16:14:27,60,8.22
16:14:29,55.6,8.12
16:14:30,77.8,8.03
16:14:31,85.7,8.13
16:14:32,50,8.03
16:14:35,40,8.12
16:14:36,50,8.12
16:14:37,57.1,8.12
16:14:38,40,7.24
16:14:39,20,7.24
16:14:41,33.3,7.24
16:14:42,42.9,7.43
16:14:43,100,7.45
16:14:44,40,7.52
16:14:45,50,7.54
16:14:47,30,7.51
16:14:48,71.4,7.65
16:14:49,37.5,8.00
16:14:50,28.6,8.02
16:14:52,40,7.98
16:14:53,62.5,7.94
16:14:54,33.3,8.22
16:14:55,20,8.20
16:14:56,33.3,8.17
16:14:58,42.9,8.34
16:14:59,66.7,8.13
16:15:00,50,8.62
16:15:01,88.9,8.67
16:15:02,71.4,9.07
16:15:05,100,9.19
16:15:07,66.7,9.00
16:15:08,100,9.03
16:15:10,57.1,8.91
16:15:11,88.9,8.78
16:15:12,66.7,8.49
16:15:13,92.9,8.63
16:15:14,90,8.81
16:15:16,60,8.44
16:15:17,50,8.36
16:15:18,60,8.26
16:15:19,57.1,8.45
16:15:20,57.1,8.43
16:15:22,57.1,8.85
16:15:23,40,8.82
16:15:24,30.8,8.81
