Timestamp,CPU_%,Mem_Used_MB
16:37:55,66.7,12.22
16:37:56,20,12.22
16:37:57,20,12.25
16:37:58,28.6,12.25
16:37:59,23.1,12.25
16:38:01,28.6,12.25
16:38:02,25,12.35
16:38:03,20,12.25
16:38:04,20,12.27
16:38:05,33.3,12.30
16:38:07,20,12.30
16:38:08,23.1,12.30
16:38:09,28.6,12.27
16:38:10,28.6,12.27
16:38:12,28.6,12.25
16:38:13,23.1,12.25
16:38:14,25,12.33
16:38:15,33.3,12.33
16:38:17,20,12.30
16:38:18,20,12.27
16:38:19,30.8,12.30
16:38:20,21.4,12.30
16:38:21,25,12.27
16:38:23,23.1,12.30
16:38:24,20,12.17
16:38:25,20,12.43
16:38:26,20,12.48
16:38:28,0,12.46
16:38:29,28.6,12.46
16:38:30,25,12.51
16:38:31,33.3,12.54
16:38:32,33.3,12.48
16:38:34,50,12.64
16:38:35,33.3,12.69
16:38:36,28.6,12.69
16:38:37,40,12.67
16:38:38,28.6,12.69
16:38:40,44.4,12.72
16:38:41,28.6,12.56
16:38:42,33.3,12.59
16:38:43,40,12.59
16:38:45,57.1,12.77
16:38:46,50,12.83
16:38:47,66.7,15.93
16:38:48,60,15.70
16:38:49,50,16.22
16:38:51,62.5,16.41
16:38:52,50,16.25
16:38:53,57.1,16.25
16:38:54,57.1,16.70
16:38:56,62.5,14.56
16:38:57,50,17.36
16:38:58,50,17.36
16:38:59,50,17.36
16:39:00,20,17.36
16:39:02,25,17.36
16:39:04,100,17.28
16:39:05,50,18.09
16:39:06,57.1,18.51
16:39:07,90,19.23
16:39:09,50,19.30
16:39:10,57.1,19.62
16:39:11,33.3,19.73
16:39:12,100,20.20
16:39:14,90,20.96
16:39:15,20,20.99
16:39:16,42.9,21.02
16:39:17,40,20.94
16:39:18,83.3,21.20
16:39:20,100,21.60
16:39:21,60,22.62
16:39:22,40,22.68
16:39:23,100,22.65
16:39:24,57.1,23.28
16:39:26,33.3,23.18
16:39:27,20,23.20
16:39:28,33.3,23.02
16:39:29,33.3,22.83
16:39:31,22.2,22.78
16:39:32,93.8,24.10
16:39:33,40,23.97
16:39:34,20,23.78
16:39:35,20,23.70
16:39:37,57.1,23.68
16:39:38,54.5,23.44
16:39:39,50,23.07
16:39:40,42.9,22.94
16:39:41,42.9,22.94
16:39:43,33.3,22.94
16:39:44,60,22.94
16:39:45,42.9,22.99
16:39:46,33.3,23.07
16:39:48,66.7,23.91
16:39:49,71.4,25.13
16:39:50,40,26.63
16:39:51,33.3,26.49
16:39:52,66.7,26.34
16:39:54,100,26.18
16:39:55,100,26.52
16:39:56,100,26.73
16:39:57,100,27.02
16:39:59,75,27.13
16:40:00,100,28.10
16:40:01,100,28.97
16:40:02,71.4,28.89
16:40:04,100,30.05
16:40:06,100,28.89
16:40:07,80,29.87
16:40:09,60,29.58
16:40:10,100,29.29
16:40:12,77.8,29.15
16:40:14,87.5,28.52
16:40:15,50,29.58
16:40:16,91.7,29.18
16:40:17,50,28.63
16:40:18,50,28.52
16:40:20,71.4,28.29
16:40:21,20,28.26
16:40:22,50,28.07
16:40:23,33.3,27.94
16:40:25,87.5,27.89
16:40:26,20,27.89
16:40:27,33.3,28.10
16:40:28,28.6,28.05
16:40:29,27.3,28.00
16:40:31,100,28.52
16:40:32,33.3,30.79
16:40:33,20,32.42
16:40:34,0,34.26
16:40:36,20,34.26
16:40:37,27.3,34.37
16:40:38,33.3,34.45
16:40:39,33.3,34.55
16:40:40,28.6,34.50
16:40:42,28.6,34.42
16:40:43,38.5,34.34
16:40:44,33.3,34.26
16:40:45,28.6,34.03
16:40:46,28.6,33.87
16:40:48,20,33.74
16:40:49,40,33.71
16:40:50,33.3,33.63
16:40:51,20,33.47
16:40:52,33.3,33.39
16:40:54,50,33.32
16:40:55,28.6,33.29
16:40:56,33.3,33.24
16:40:57,33.3,33.34
16:40:59,42.9,33.00
16:41:00,40,33.03
16:41:01,20,33.03
16:41:02,71.4,33.24
16:41:03,33.3,33.16
16:41:05,50,33.24
16:41:06,33.3,33.29
16:41:07,20,33.29
16:41:08,33.3,33.21
16:41:09,33.3,33.24
16:41:11,20,33.26
16:41:12,33.3,33.37
16:41:13,20,33.71
16:41:14,33.3,33.74
16:41:15,42.9,33.68
16:41:17,20,33.68
16:41:18,33.3,33.90
16:41:19,33.3,33.71
16:41:20,42.9,33.79
16:41:21,57.1,33.82
16:41:23,33.3,34.24
16:41:24,30.8,34.26
16:41:25,33.3,34.26
16:41:26,23.1,34.37
16:41:28,0,34.37
16:41:29,16.7,34.66
16:41:30,20,34.66
16:41:31,42.9,34.71
16:41:32,30.8,34.71
16:41:34,30.8,34.71
16:41:35,25,34.71
16:41:36,31.2,34.71
16:41:37,28.6,34.74
16:41:39,33.3,34.74
16:41:40,33.3,34.74
16:41:41,57.1,34.76
16:41:42,23.1,34.79
16:41:43,33.3,34.84
16:41:45,16.7,34.90
16:41:46,16.7,34.90
16:41:47,33.3,34.92
16:41:48,30.8,34.95
16:41:49,33.3,34.95
16:41:51,28.6,35.03
16:41:52,20,35.03
16:41:53,20,35.11
16:41:54,20,35.11
16:41:55,33.3,35.11
16:41:57,33.3,35.16
16:41:58,42.9,35.16
