Timestamp,CPU_%,Mem_Used_MB
16:21:04,57.1,12.27
16:21:05,20,12.27
16:21:06,0,12.27
16:21:07,33.3,12.30
16:21:08,30,12.19
16:21:10,28.6,12.17
16:21:11,30.8,12.17
16:21:12,26.7,12.14
16:21:13,23.1,12.11
16:21:15,23.1,12.09
16:21:16,28.6,12.09
16:21:17,15.4,12.09
16:21:18,20,12.22
16:21:19,33.3,12.22
16:21:21,33.3,12.22
16:21:22,20,12.22
16:21:23,28.6,12.25
16:21:24,26.7,12.19
16:21:26,25,12.19
16:21:27,28.6,12.17
16:21:28,33.3,12.14
16:21:29,33.3,12.17
16:21:30,33.3,12.17
16:21:32,33.3,12.14
16:21:33,20,12.17
16:21:34,33.3,12.30
16:21:35,33.3,12.35
16:21:36,33.3,12.35
16:21:38,20,12.33
16:21:39,25,12.43
16:21:40,50,12.43
16:21:41,50,12.43
16:21:42,57.1,12.43
16:21:44,50,12.51
16:21:45,50,12.46
16:21:46,42.9,12.48
16:21:47,50,12.46
16:21:48,40,12.51
16:21:50,33.3,12.48
16:21:51,30,12.43
16:21:52,25,12.43
16:21:53,30.8,12.46
16:21:55,33.3,12.38
16:21:56,25,12.30
16:21:57,46.2,12.35
16:21:58,50,12.30
16:22:00,40,12.48
16:22:01,57.1,12.59
16:22:02,85.7,12.98
16:22:03,63.6,15.88
16:22:04,54.5,15.30
16:22:06,50,15.96
16:22:07,54.5,15.75
16:22:08,57.1,15.72
16:22:09,40,16.14
16:22:11,40,16.14
16:22:12,40,14.17
16:22:13,50,15.46
16:22:14,40,16.49
16:22:15,66.7,16.51
16:22:17,33.3,16.51
16:22:18,40,16.51
16:22:20,40,17.67
16:22:22,50,17.72
16:22:23,66.7,19.12
16:22:24,20,19.12
16:22:25,50,19.23
16:22:26,33.3,19.25
16:22:28,100,19.73
16:22:29,83.3,19.65
16:22:30,80,20.20
16:22:31,66.7,20.20
16:22:33,50,20.20
16:22:34,40,20.17
16:22:35,40,20.12
16:22:36,40,20.07
16:22:37,71.4,21.60
16:22:39,60,21.65
16:22:40,100,21.33
16:22:41,20,21.91
16:22:42,20,21.83
16:22:43,20,21.78
16:22:45,60,21.83
16:22:46,20,21.86
16:22:47,20,21.81
16:22:48,20,21.75
16:22:49,28.6,21.68
16:22:51,66.7,21.96
16:22:52,20,21.94
16:22:53,20,21.89
16:22:54,33.3,21.83
16:22:55,33.3,21.78
16:22:57,36.4,21.73
16:22:58,50,25.31
16:22:59,50,27.07
16:23:00,33.3,27.02
16:23:01,33.3,27.02
16:23:03,25,26.94
16:23:04,20,26.92
16:23:05,57.1,26.73
16:23:06,62.5,26.31
16:23:08,16.7,26.20
16:23:09,33.3,26.07
16:23:10,33.3,25.78
16:23:11,100,26.73
16:23:12,42.9,26.71
16:23:14,28.6,26.65
16:23:15,28.6,26.60
16:23:16,42.9,26.52
16:23:17,50,26.42
16:23:18,20,26.15
16:23:20,37.5,25.97
16:23:21,33.3,25.97
16:23:22,70,25.94
16:23:23,25,26.13
16:23:25,42.9,26.13
16:23:26,20,26.10
16:23:27,20,26.05
16:23:28,25,26.10
16:23:29,87.5,26.31
16:23:31,83.3,26.44
16:23:32,66.7,26.60
16:23:33,50,26.78
16:23:34,90,27.31
16:23:35,88.9,27.39
16:23:37,85.7,27.55
