Timestamp,CPU_%,Mem_Used_MB
14:15:52,42.9,6.96
14:15:53,33.3,6.97
14:15:54,20,6.97
14:15:55,20,6.97
14:15:57,26.7,6.97
14:15:58,20,6.97
14:15:59,20,6.97
14:16:00,33.3,6.96
14:16:01,20,6.97
14:16:03,55.6,6.92
14:16:04,20,6.92
14:16:05,20,6.96
14:16:06,20,6.96
14:16:07,33.3,6.96
14:16:09,25,6.96
14:16:10,25,6.94
14:16:11,30.8,6.94
14:16:12,25,6.96
14:16:14,20,6.92
14:16:15,20,6.92
14:16:16,20,6.92
14:16:17,33.3,6.92
14:16:18,27.3,6.93
14:16:20,25,6.93
14:16:21,57.1,7.02
14:16:22,33.3,6.97
14:16:23,33.3,7.03
14:16:24,20,7.03
14:16:26,42.9,7.02
14:16:27,30.8,7.01
14:16:28,33.3,7.01
14:16:29,25,6.99
14:16:31,35.7,6.98
14:16:32,30.8,6.97
14:16:33,30.8,6.97
14:16:34,20,6.98
14:16:36,20,6.98
14:16:37,16.7,6.98
14:16:38,33.3,6.98
14:16:39,18.2,6.98
14:16:40,30.8,6.98
14:16:42,25,6.97
14:16:43,25,6.97
14:16:44,33.3,6.93
14:16:45,20,6.93
14:16:47,33.3,6.93
14:16:48,20,6.93
14:16:49,25,6.93
14:16:50,25,6.93
14:16:51,27.3,6.93
14:16:53,25,6.93
14:16:54,57.1,6.88
14:16:55,20,6.92
14:16:56,20,6.93
14:16:57,20,6.92
14:16:59,20,6.92
14:17:00,27.3,6.92
14:17:01,27.3,6.92
14:17:02,23.1,6.92
14:17:04,20,6.92
14:17:05,20,7.06
14:17:06,20,7.07
14:17:07,20,7.08
14:17:08,0,7.08
14:17:10,27.3,7.05
14:17:11,25,7.02
14:17:12,25,7.01
14:17:13,25,6.99
14:17:15,33.3,7.07
14:17:16,20,7.03
14:17:17,33.3,7.03
14:17:18,28.6,7.01
14:17:19,30.8,7.02
14:17:21,25,7.01
14:17:22,50,7.11
14:17:23,20,7.10
14:17:24,0,7.10
14:17:26,20,6.99
14:17:27,27.3,6.98
14:17:28,30.8,6.98
14:17:29,25,6.98
14:17:30,30.8,6.98
14:17:32,30.8,6.98
14:17:33,30,6.98
14:17:34,25,6.97
14:17:35,33.3,6.96
14:17:37,20,6.96
14:17:38,20,6.94
14:17:39,33.3,6.97
14:17:40,30.8,6.96
14:17:41,27.3,6.96
14:17:43,30.8,6.96
14:17:44,30.8,6.96
14:17:45,33.3,6.90
14:17:46,20,6.90
14:17:48,33.3,6.90
14:17:49,33.3,6.90
14:17:50,20,6.90
14:17:51,30.8,6.89
14:17:52,18.2,6.90
14:17:54,30.8,6.90
14:17:55,25,6.90
14:17:56,33.3,6.94
14:17:57,33.3,6.96
14:17:59,33.3,6.98
14:18:00,42.9,6.98
14:18:01,38.5,6.97
14:18:02,30.8,6.96
14:18:03,25,6.94
14:18:05,18.2,6.94
14:18:06,33.3,6.87
14:18:07,33.3,6.88
14:18:08,33.3,6.89
14:18:10,33.3,6.89
14:18:11,27.3,6.89
14:18:12,30.8,6.89
14:18:13,25,6.89
14:18:14,25,6.89
14:18:16,42.9,6.85
14:18:17,20,6.87
14:18:18,20,6.89
14:18:19,20,6.89
14:18:21,33.3,6.89
14:18:22,40,7.02
14:18:23,16.7,6.94
14:18:24,20,6.94
14:18:25,20,6.97
14:18:27,20,6.90
14:18:28,25,6.92
14:18:29,30.8,6.92
14:18:30,25,6.92
14:18:32,33.3,6.92
14:18:33,25,6.92
14:18:34,25,6.92
14:18:35,25,6.92
14:18:36,33.3,6.93
14:18:38,42.9,6.92
14:18:39,20,6.93
14:18:40,42.9,6.94
14:18:41,20,6.93
14:18:42,30.8,6.93
14:18:44,27.3,6.93
14:18:45,18.2,6.94
14:18:46,18.2,6.94
14:18:47,33.3,6.93
14:18:49,16.7,6.93
14:18:50,33.3,6.94
14:18:51,20,6.94
14:18:52,20,6.97
14:18:54,25,6.97
14:18:55,30.8,6.94
14:18:56,27.3,6.96
14:18:57,20,6.98
14:18:58,0,6.97
14:19:00,20,6.97
14:19:01,20,6.98
14:19:02,20,7.15
14:19:03,20,7.02
14:19:04,42.9,7.45
14:19:06,50,7.89
14:19:07,50,8.68
14:19:08,50,8.71
14:19:09,50,9.92
14:19:10,33.3,9.96
