Timestamp,CPU_%,Mem_Used_MB
12:36:57,37.5,11.54
12:36:59,20,11.56
12:37:00,33.3,11.56
12:37:01,18.2,11.56
12:37:02,26.7,11.59
12:37:04,25,11.59
12:37:05,25,11.56
12:37:06,40,11.75
12:37:07,20,11.78
12:37:08,20,11.72
12:37:10,20,11.70
12:37:11,28.6,11.70
12:37:12,27.3,11.67
12:37:13,23.1,11.62
12:37:15,28.6,11.62
12:37:16,20,11.64
12:37:17,20,11.70
12:37:18,20,11.67
12:37:19,25,11.67
12:37:21,28.6,11.70
12:37:22,25,11.72
12:37:23,30.8,11.67
12:37:24,27.3,11.64
12:37:26,60,11.51
12:37:27,50,11.75
12:37:28,33.3,11.70
12:37:29,33.3,11.70
12:37:30,20,11.70
12:37:32,28.6,11.67
12:37:33,26.7,11.62
12:37:34,28.6,11.56
12:37:35,25,11.59
12:37:37,20,11.43
12:37:38,33.3,11.46
12:37:39,0,11.46
12:37:40,33.3,11.49
12:37:41,50,11.49
12:37:43,33.3,11.91
12:37:44,16.7,11.99
12:37:45,20,12.04
12:37:46,33.3,11.96
12:37:47,20,12.14
12:37:49,20,12.14
12:37:50,20,12.25
12:37:51,40,11.99
12:37:52,50,13.01
12:37:53,50,13.41
12:37:55,40,13.83
12:37:56,40,13.88
12:37:57,50,14.23
12:37:58,40,14.15
12:37:59,57.1,13.99
12:38:01,50,13.33
12:38:02,50,13.36
12:38:03,33.3,12.51
12:38:04,33.3,12.49
12:38:05,33.3,12.46
12:38:07,50,12.20
12:38:08,40,12.72
12:38:09,33.3,12.78
12:38:10,33.3,12.75
12:38:11,20,12.57
12:38:13,20,12.57
12:38:14,26.7,12.46
12:38:15,40,13.04
12:38:16,33.3,12.57
12:38:18,33.3,12.22
12:38:19,33.3,12.20
12:38:20,23.1,12.17
12:38:21,50,12.70
12:38:22,20,12.49
12:38:24,20,12.38
12:38:25,20,12.28
12:38:26,25,12.14
12:38:27,100,12.33
12:38:28,20,12.04
12:38:30,20,12.04
12:38:31,20,12.04
12:38:32,20,11.99
12:38:33,23.1,11.96
12:38:35,60,12.62
12:38:36,20,12.25
12:38:37,0,12.25
12:38:38,33.3,11.88
12:38:39,28.6,11.88
12:38:41,50,12.38
12:38:42,20,12.36
12:38:43,20,12.28
12:38:44,20,12.17
12:38:45,16.7,12.12
12:38:47,57.1,12.09
12:38:48,50,12.51
12:38:49,20,12.28
12:38:50,20,12.20
12:38:51,33.3,12.12
12:38:53,26.7,12.04
12:38:54,66.7,12.88
12:38:55,20,12.14
12:38:56,20,12.07
12:38:57,33.3,12.04
12:38:59,16.7,12.17
12:39:00,50,12.36
12:39:01,40,11.78
12:39:02,20,11.78
12:39:04,20,11.75
12:39:05,27.3,11.75
12:39:06,40,11.96
12:39:07,42.9,12.01
12:39:08,20,11.72
12:39:10,20,11.78
12:39:11,20,11.80
12:39:12,26.7,11.80
12:39:13,50,12.54
12:39:14,33.3,12.04
12:39:16,33.3,12.07
12:39:17,20,12.04
12:39:18,25,11.96
12:39:19,40,12.38
12:39:21,20,12.14
12:39:22,33.3,12.14
12:39:23,20,12.12
12:39:24,36.4,12.01
12:39:25,44.4,11.99
12:39:27,66.7,12.86
12:39:28,20,12.28
12:39:29,80,12.41
12:39:30,20,12.30
12:39:31,30,12.22
12:39:33,40,12.91
12:39:34,40,12.67
12:39:35,33.3,12.62
12:39:36,20,12.51
12:39:38,30,12.38
12:39:39,20,12.41
12:39:40,42.9,13.38
12:39:41,0,12.83
12:39:42,20,12.70
12:39:44,36.4,12.54
12:39:45,27.3,12.43
12:39:46,50,12.93
12:39:47,0,12.59
12:39:48,20,12.51
12:39:50,20,12.46
12:39:51,45.5,12.36
12:39:52,54.5,12.30
12:39:53,20,13.07
12:39:55,42.9,12.62
12:39:56,0,12.64
12:39:57,28.6,12.57
12:39:58,25,12.38
12:39:59,50,12.67
12:40:01,40,12.62
12:40:02,42.9,12.54
12:40:03,42.9,12.46
12:40:04,30,12.28
12:40:05,62.5,12.22
12:40:07,33.3,12.36
12:40:08,33.3,12.30
12:40:09,20,12.28
12:40:10,20,12.36
12:40:11,33.3,12.38
12:40:13,50,13.22
12:40:14,20,12.51
12:40:15,0,12.41
12:40:16,20,12.33
12:40:17,20,12.28
12:40:19,57.1,12.80
12:40:20,33.3,12.57
12:40:21,25,12.51
12:40:22,28.6,12.49
12:40:24,36.4,12.43
12:40:25,53.8,12.38
12:40:26,50,12.51
12:40:27,33.3,12.41
12:40:28,66.7,12.51
12:40:30,50,12.43
12:40:31,25,12.09
12:40:32,57.1,12.99
12:40:33,25,12.14
12:40:34,42.9,12.12
12:40:36,18.2,12.12
12:40:37,33.3,12.07
12:40:38,60,12.70
12:40:39,60,12.43
12:40:40,25,12.51
12:40:42,25,12.57
12:40:43,27.3,12.51
12:40:44,36.4,12.30
12:40:45,50,13.07
12:40:47,33.3,12.62
12:40:48,100,12.70
12:40:49,20,12.30
12:40:50,100,12.54
12:40:51,81.8,14.07
12:40:53,20,14.73
12:40:54,33.3,14.81
12:40:55,50,14.78
12:40:56,20,14.73
12:40:58,35.7,14.67
12:40:59,57.1,15.38
12:41:00,33.3,14.94
12:41:01,50,14.33
12:41:02,80,14.30
12:41:04,57.1,14.62
12:41:05,57.1,15.12
12:41:06,33.3,14.99
12:41:07,20,14.96
12:41:08,20,14.86
12:41:10,23.1,14.73
12:41:11,57.1,14.70
12:41:12,16.7,15.25
12:41:13,20,14.83
12:41:15,33.3,14.70
12:41:16,33.3,14.38
12:41:17,42.9,14.30
12:41:18,60,15.20
12:41:19,20,14.81
12:41:21,50,14.73
12:41:22,33.3,14.54
12:41:23,50,14.46
12:41:24,85.7,14.91
12:41:25,66.7,15.65
12:41:27,80,15.65
12:41:31,86.7,15.04
12:41:32,100,15.12
12:41:33,57.1,14.70
12:41:34,42.9,14.54
12:41:35,20,14.49
12:41:37,33.3,14.33
12:41:38,71.4,15.07
12:41:39,62.5,14.62
12:41:40,20,14.67
12:41:41,20,14.52
12:41:43,50,14.49
12:41:44,83.3,15.38
12:41:45,62.5,15.81
12:41:46,20,15.75
12:41:47,35.7,15.67
12:41:49,42.9,15.54
12:41:50,40,15.44
12:41:51,83.3,16.25
12:41:52,87.5,15.65
12:41:54,20,15.57
12:41:55,33.3,15.57
12:41:56,20,15.49
12:41:57,83.3,16.02
12:41:58,40,15.83
12:42:00,66.7,15.86
12:42:01,66.7,15.07
12:42:02,40,15.07
12:42:03,50,15.17
12:42:04,50,16.20
12:42:08,83.3,15.28
12:42:09,28.6,15.31
12:42:11,85.7,16.33
12:42:12,20,15.81
12:42:13,20,15.65
12:42:14,27.3,15.65
12:42:15,26.7,15.60
12:42:17,40,16.04
12:42:18,20,15.73
12:42:19,33.3,15.67
12:42:20,20,15.60
12:42:21,31.2,15.54
12:42:23,26.7,15.60
12:42:24,42.9,16.23
12:42:25,16.7,15.75
12:42:26,20,15.73
12:42:28,28.6,15.33
12:42:29,26.7,15.31
12:42:30,50,15.89
12:42:31,33.3,15.23
