Timestamp,CPU_%,Mem_Used_MB
13:13:42,40,12.48
13:13:43,20,12.48
13:13:44,20,12.51
13:13:45,23.1,12.48
13:13:46,27.3,12.46
13:13:48,25,12.46
13:13:49,20,12.46
13:13:50,33.3,12.56
13:13:51,33.3,12.56
13:13:53,33.3,12.56
13:13:54,25,12.56
13:13:55,28.6,12.56
13:13:56,23.1,12.56
13:13:57,28.6,12.56
13:13:59,50,12.72
13:14:00,40,12.54
13:14:01,20,12.43
13:14:02,33.3,12.43
13:14:04,25,12.43
13:14:05,23.1,12.43
13:14:06,28.6,12.46
13:14:07,27.3,12.43
13:14:09,21.4,12.46
13:14:10,28.6,12.46
13:14:11,33.3,12.59
13:14:12,20,12.59
13:14:13,20,12.59
13:14:15,20,12.59
13:14:16,25,12.59
13:14:17,23.1,12.59
13:14:18,23.1,12.59
13:14:20,27.3,12.54
13:14:21,33.3,12.46
13:14:22,20,12.43
13:14:23,20,12.43
13:14:24,20,12.43
13:14:26,20,12.43
13:14:27,23.1,12.46
13:14:28,27.3,12.43
13:14:29,28.6,12.43
13:14:31,28.6,12.43
13:14:32,20,12.40
13:14:33,20,12.43
13:14:34,33.3,12.46
13:14:35,20,12.43
13:14:37,23.1,12.43
13:14:38,23.1,12.43
13:14:39,28.6,12.46
13:14:40,25,12.48
13:14:42,0,12.43
13:14:43,20,12.43
13:14:44,20,12.43
13:14:45,25,12.43
13:14:46,25,12.43
13:14:48,25,12.43
13:14:49,28.6,12.43
13:14:50,28.6,12.40
13:14:51,62.5,12.33
13:14:53,25,12.35
13:14:54,20,12.35
13:14:55,20,12.35
13:14:56,20,12.35
13:14:57,28.6,12.38
13:14:59,23.1,12.38
13:15:00,20,12.40
13:15:01,20,12.40
13:15:02,20,12.46
13:15:04,20,12.48
13:15:05,30,12.46
13:15:06,23.1,12.46
13:15:07,21.4,12.43
13:15:09,16.7,12.40
13:15:10,28.6,12.40
13:15:11,23.1,12.40
13:15:12,33.3,12.43
13:15:13,33.3,12.46
13:15:15,20,12.46
13:15:16,20,12.43
13:15:17,23.1,12.43
13:15:18,30.8,12.43
13:15:20,27.3,12.40
13:15:21,28.6,12.43
13:15:22,37.5,12.46
13:15:23,33.3,12.46
13:15:24,25,12.46
13:15:26,20,12.46
13:15:27,33.3,12.46
13:15:28,23.1,12.43
13:15:29,23.1,12.40
13:15:31,25,12.40
13:15:32,23.1,12.43
13:15:33,20,12.43
13:15:34,33.3,12.40
13:15:35,0,12.40
13:15:37,20,12.40
13:15:38,23.1,12.43
13:15:39,27.3,12.43
13:15:40,23.1,12.46
13:15:42,28.6,12.43
13:15:43,25,12.43
13:15:44,33.3,12.40
13:15:45,33.3,12.40
13:15:46,20,12.40
13:15:48,0,12.43
13:15:49,21.4,12.46
13:15:50,25,12.46
13:15:51,28.6,12.46
13:15:53,20,12.56
13:15:54,40,12.62
13:15:55,33.3,12.64
13:15:56,33.3,12.64
13:15:57,28.6,12.64
13:15:59,28.6,12.62
13:16:00,50,12.64
13:16:01,20,12.64
13:16:02,33.3,12.62
13:16:04,33.3,12.64
13:16:05,25,12.64
13:16:06,40,12.64
13:16:07,20,12.62
13:16:08,33.3,12.59
13:16:10,20,12.59
13:16:11,25,12.54
13:16:12,18.2,12.54
13:16:13,30,12.59
13:16:15,33.3,12.59
13:16:16,20,12.56
13:16:17,20,12.56
13:16:18,20,12.56
13:16:19,30,12.56
13:16:21,35.7,12.56
13:16:22,36.4,12.56
13:16:23,27.3,12.56
13:16:24,33.3,12.62
13:16:26,20,12.64
13:16:27,16.7,12.64
13:16:28,20,12.64
13:16:29,33.3,12.62
13:16:30,33.3,12.59
13:16:32,25,12.56
13:16:33,27.3,12.56
13:16:34,25,12.59
13:16:35,33.3,12.59
13:16:36,33.3,12.62
13:16:38,57.1,12.59
13:16:39,0,12.56
13:16:40,33.3,12.56
13:16:41,30.8,12.59
13:16:43,30,12.56
13:16:44,30.8,12.56
13:16:45,25,12.62
13:16:46,0,12.64
13:16:47,20,12.59
13:16:49,20,12.56
13:16:50,25,12.56
13:16:51,38.5,12.51
13:16:52,40,12.51
13:16:54,27.3,12.56
13:16:55,33.3,12.54
13:16:56,33.3,12.59
13:16:57,20,12.56
13:16:58,33.3,12.59
13:17:00,40,12.54
13:17:01,20,12.62
13:17:02,20,12.59
13:17:03,20,12.56
13:17:04,20,12.85
13:17:06,30,12.67
13:17:07,28.6,12.69
13:17:08,40,12.67
13:17:09,50,12.62
13:17:11,33.3,12.59
13:17:12,25,12.59
13:17:13,27.3,12.56
13:17:14,27.3,12.59
13:17:15,20,12.54
13:17:17,20,12.54
13:17:18,33.3,12.56
13:17:19,33.3,12.64
13:17:20,25,12.59
13:17:21,38.5,12.56
13:17:23,25,12.62
13:17:24,20,12.59
13:17:25,60,12.59
13:17:26,25,12.59
13:17:28,25,12.56
13:17:29,25,12.56
13:17:30,33.3,12.54
13:17:31,20,12.59
13:17:33,36.4,12.56
13:17:34,30,12.59
13:17:35,20,12.56
13:17:36,33.3,12.69
13:17:37,0,12.67
13:17:39,20,12.72
13:17:40,0,12.69
13:17:41,41.7,12.64
13:17:42,38.5,12.59
13:17:44,27.3,12.59
13:17:45,33.3,12.54
13:17:46,33.3,12.62
13:17:47,33.3,12.62
13:17:48,20,12.62
13:17:50,40,12.64
13:17:51,22.2,12.59
13:17:52,28.6,12.62
13:17:53,33.3,12.59
13:17:54,0,12.64
13:17:56,40,12.64
13:17:57,33.3,12.67
13:17:58,33.3,12.72
13:17:59,27.3,12.67
13:18:01,50,12.83
13:18:02,33.3,12.85
13:18:03,33.3,12.85
13:18:04,20,12.83
13:18:05,50,12.83
13:18:07,25,12.67
13:18:08,20,12.72
13:18:09,40,12.67
13:18:10,20,12.67
13:18:11,33.3,12.67
13:18:13,27.3,12.64
13:18:14,36.4,12.59
13:18:15,36.4,12.59
13:18:16,58.3,12.88
13:18:18,0,12.88
13:18:19,50,12.85
13:18:20,25,12.85
13:18:21,33.3,12.88
13:18:22,30,12.80
13:18:24,27.3,12.75
13:18:25,33.3,12.75
13:18:26,38.5,12.67
13:18:27,20,12.51
13:18:29,20,12.59
13:18:30,0,12.56
13:18:31,20,12.54
13:18:32,41.7,12.54
13:18:33,36.4,12.56
13:18:35,22.2,12.62
13:18:36,38.5,12.59
13:18:37,33.3,12.67
13:18:38,33.3,12.64
13:18:40,33.3,12.59
13:18:41,20,12.59
